ANIO,CVE_GEO,EDAD,SEXO,POBLACION
2012,04,9,2,8146
2012,04,10,1,8340
2012,04,10,2,8138
2012,04,11,1,8325
2012,04,11,2,8141
2012,04,12,1,8321
2012,04,12,2,8146
2012,04,13,1,8336
2012,04,13,2,8155
2012,04,14,1,8362
2012,04,14,2,8174
2012,04,15,1,8393
2012,04,15,2,8211
2012,04,16,1,8427
2012,04,16,2,8261
2012,04,17,1,8457
2012,04,17,2,8308
2013,04,0,1,8801
2013,04,0,2,8529
2013,04,1,1,8713
2013,04,1,2,8468
2013,04,2,1,8643
2013,04,2,2,8419
2013,04,3,1,8588
2013,04,3,2,8375
2013,04,4,1,8544
2013,04,4,2,8342
2013,04,5,1,8505
2013,04,5,2,8310
2013,04,6,1,8476
2013,04,6,2,8280
2013,04,7,1,8460
2013,04,7,2,8262
2013,04,8,1,8448
2013,04,8,2,8252
2013,04,9,1,8420
2013,04,9,2,8232
2013,04,10,1,8381
2013,04,10,2,8206
2013,04,11,1,8352
2013,04,11,2,8193
2013,04,12,1,8334
2013,04,12,2,8191
2013,04,13,1,8329
2013,04,13,2,8193
2013,04,14,1,8341
2013,04,14,2,8198
2013,04,15,1,8366
2013,04,15,2,8216
2013,04,16,1,8397
2013,04,16,2,8253
2013,04,17,1,8432
2013,04,17,2,8305
2014,04,0,1,8917
2014,04,0,2,8677
2014,04,1,1,8828
2014,04,1,2,8625
2014,04,2,1,8753
2014,04,2,2,8570
2014,04,3,1,8682
2014,04,3,2,8512
2014,04,4,1,8622
2014,04,4,2,8462
2014,04,5,1,8572
2014,04,5,2,8418
2014,04,6,1,8527
2014,04,6,2,8379
2014,04,7,1,8491
2014,04,7,2,8341
2014,04,8,1,8469
2014,04,8,2,8318
2014,04,9,1,8452
2014,04,9,2,8303
2014,04,10,1,8422
2014,04,10,2,8277
2014,04,11,1,8383
2014,04,11,2,8247
2014,04,12,1,8353
2014,04,12,2,8231
2014,04,13,1,8336
2014,04,13,2,8229
2014,04,14,1,8331
2014,04,14,2,8230
2014,04,15,1,8344
2014,04,15,2,8236
2014,04,16,1,8371
2014,04,16,2,8257
2014,04,17,1,8404
2014,04,17,2,8297
2015,04,0,1,9020
2015,04,0,2,8807
2015,04,1,1,8938
2015,04,1,2,8772
2015,04,2,1,8857
2015,04,2,2,8719
2015,04,3,1,8779
2015,04,3,2,8651
2015,04,4,1,8702
2015,04,4,2,8584
2015,04,5,1,8635
2015,04,5,2,8522
2015,04,6,1,8579
2015,04,6,2,8471
2015,04,7,1,8527
2015,04,7,2,8424
2015,04,8,1,8485
2015,04,8,2,8382
2015,04,9,1,8459
2015,04,9,2,8353
2015,04,10,1,8440
2015,04,10,2,8333
2015,04,11,1,8412
2015,04,11,2,8306
2015,04,12,1,8374
2015,04,12,2,8275
2015,04,13,1,8348
2015,04,13,2,8261
2015,04,14,1,8334
2015,04,14,2,8261
2015,04,15,1,8332
2015,04,15,2,8264
2015,04,16,1,8349
2015,04,16,2,8275
2015,04,17,1,8381
2015,04,17,2,8301
2016,04,0,1,9043
2016,04,0,2,8787
2016,04,1,1,9045
2016,04,1,2,8878
2016,04,2,1,8974
2016,04,2,2,8846
2016,04,3,1,8892
2016,04,3,2,8785
2016,04,4,1,8810
2016,04,4,2,8712
2016,04,5,1,8726
2016,04,5,2,8628
2016,04,6,1,8652
2016,04,6,2,8554
2016,04,7,1,8592
2016,04,7,2,8499
2016,04,8,1,8538
2016,04,8,2,8451
2016,04,9,1,8494
2016,04,9,2,8406
2016,04,10,1,8467
2016,04,10,2,8374
2016,04,11,1,8450
2016,04,11,2,8354
2016,04,12,1,8423
2016,04,12,2,8327
2016,04,13,1,8388
2016,04,13,2,8297
2016,04,14,1,8362
2016,04,14,2,8285
2016,04,15,1,8352
2016,04,15,2,8293
2016,04,16,1,8354
2016,04,16,2,8305
2016,04,17,1,8373
2016,04,17,2,8319
2017,04,0,1,9008
2017,04,0,2,8694
2017,04,1,1,9073
2017,04,1,2,8833
2017,04,2,1,9090
2017,04,2,2,8935
2017,04,3,1,9022
2017,04,3,2,8904
2017,04,4,1,8939
2017,04,4,2,8844
2017,04,5,1,8852
2017,04,5,2,8749
2017,04,6,1,8760
2017,04,6,2,8646
2017,04,7,1,8685
2017,04,7,2,8572
2017,04,8,1,8627
2017,04,8,2,8518
2017,04,9,1,8572
2017,04,9,2,8470
2017,04,10,1,8529
2017,04,10,2,8425
2017,04,11,1,8503
2017,04,11,2,8394
2017,04,12,1,8485
2017,04,12,2,8374
2017,04,13,1,8458
2017,04,13,2,8346
2017,04,14,1,8420
2017,04,14,2,8316
2017,04,15,1,8397
2017,04,15,2,8316
2017,04,16,1,8390
2017,04,16,2,8336
2017,04,17,1,8388
2017,04,17,2,8347
2018,04,0,1,9015
2018,04,0,2,8700
2018,04,1,1,9038
2018,04,1,2,8741
2018,04,2,1,9117
2018,04,2,2,8891
2018,04,3,1,9136
2018,04,3,2,8992
2018,04,4,1,9067
2018,04,4,2,8962
2018,04,5,1,8980
2018,04,5,2,8879
2018,04,6,1,8885
2018,04,6,2,8766
2018,04,7,1,8793
2018,04,7,2,8664
2018,04,8,1,8719
2018,04,8,2,8591
2018,04,9,1,8660
2018,04,9,2,8537
2018,04,10,1,8606
2018,04,10,2,8489
2018,04,11,1,8564
2018,04,11,2,8444
2018,04,12,1,8537
2018,04,12,2,8413
2018,04,13,1,8519
2018,04,13,2,8393
2018,04,14,1,8490
2018,04,14,2,8365
2018,04,15,1,8454
2018,04,15,2,8348
2018,04,16,1,8434
2018,04,16,2,8359
2018,04,17,1,8424
2018,04,17,2,8377
2019,04,0,1,9016
2019,04,0,2,8701
2019,04,1,1,9044
2019,04,1,2,8746
2019,04,2,1,9083
2019,04,2,2,8799
2019,04,3,1,9163
2019,04,3,2,8947
2019,04,4,1,9181
2019,04,4,2,9049
2019,04,5,1,9107
2019,04,5,2,8997
2019,04,6,1,9012
2019,04,6,2,8896
2019,04,7,1,8917
2019,04,7,2,8784
2019,04,8,1,8826
2019,04,8,2,8683
2019,04,9,1,8752
2019,04,9,2,8609
2019,04,10,1,8693
2019,04,10,2,8555
2019,04,11,1,8641
2019,04,11,2,8508
2019,04,12,1,8597
2019,04,12,2,8463
2019,04,13,1,8570
2019,04,13,2,8432
2019,04,14,1,8551
2019,04,14,2,8411
2019,04,15,1,8524
2019,04,15,2,8397
2019,04,16,1,8491
2019,04,16,2,8391
2019,04,17,1,8469
2019,04,17,2,8400
2020,04,0,1,9011
2020,04,0,2,8696
2020,04,1,1,9045
2020,04,1,2,8746
2020,04,2,1,9089
2020,04,2,2,8803
2020,04,3,1,9127
2020,04,3,2,8855
2020,04,4,1,9207
2020,04,4,2,9003
2020,04,5,1,9219
2020,04,5,2,9085
2020,04,6,1,9139
2020,04,6,2,9013
2020,04,7,1,9044
2020,04,7,2,8913
2020,04,8,1,8949
2020,04,8,2,8802
2020,04,9,1,8857
2020,04,9,2,8701
2020,04,10,1,8785
2020,04,10,2,8627
2020,04,11,1,8727
2020,04,11,2,8574
2020,04,12,1,8674
2020,04,12,2,8526
2020,04,13,1,8630
2020,04,13,2,8482
2020,04,14,1,8602
2020,04,14,2,8450
2020,04,15,1,8585
2020,04,15,2,8442
2020,04,16,1,8561
2020,04,16,2,8440
2020,04,17,1,8526
2020,04,17,2,8433
2021,04,0,1,9005
2021,04,0,2,8689
2021,04,1,1,9040
2021,04,1,2,8741
2021,04,2,1,9088
2021,04,2,2,8801
2021,04,3,1,9132
2021,04,3,2,8859
2021,04,4,1,9171
2021,04,4,2,8910
2021,04,5,1,9244
2021,04,5,2,9039
2021,04,6,1,9251
2021,04,6,2,9100
2021,04,7,1,9169
2021,04,7,2,9030
2021,04,8,1,9075
2021,04,8,2,8931
2021,04,9,1,8980
2021,04,9,2,8820
2021,04,10,1,8890
2021,04,10,2,8718
2021,04,11,1,8818
2021,04,11,2,8646
2021,04,12,1,8760
2021,04,12,2,8593
2021,04,13,1,8706
2021,04,13,2,8545
2021,04,14,1,8661
2021,04,14,2,8500
2021,04,15,1,8635
2021,04,15,2,8481
2021,04,16,1,8622
2021,04,16,2,8485
2021,04,17,1,8595
2021,04,17,2,8482
2012,05,0,1,29434
2012,05,0,2,28359
2012,05,1,1,29081
2012,05,1,2,28039
2012,05,2,1,28867
2012,05,2,2,27832
2012,05,3,1,28723
2012,05,3,2,27687
2012,05,4,1,28604
2012,05,4,2,27562
2012,05,5,1,28518
2012,05,5,2,27440
2012,05,6,1,28476
2012,05,6,2,27354
2012,05,7,1,28439
2012,05,7,2,27287
2012,05,8,1,28339
2012,05,8,2,27174
2012,05,9,1,28184
2012,05,9,2,27027
2012,05,10,1,28048
2012,05,10,2,26912
2012,05,11,1,27937
2012,05,11,2,26813
2012,05,12,1,27847
2012,05,12,2,26698
2012,05,13,1,27793
2012,05,13,2,26572
2012,05,14,1,27761
2012,05,14,2,26459
2012,05,15,1,27731
2012,05,15,2,26385
2012,05,16,1,27700
2012,05,16,2,26337
2012,05,17,1,27646
2012,05,17,2,26270
2013,05,0,1,29752
2013,05,0,2,28614
2013,05,1,1,29368
2013,05,1,2,28254
2013,05,2,1,29098
2013,05,2,2,27996
2013,05,3,1,28901
2013,05,3,2,27802
2013,05,4,1,28761
2013,05,4,2,27658
2013,05,5,1,28643
2013,05,5,2,27531
2013,05,6,1,28559
2013,05,6,2,27412
2013,05,7,1,28521
2013,05,7,2,27332
2013,05,8,1,28490
2013,05,8,2,27274
2013,05,9,1,28404
2013,05,9,2,27175
2013,05,10,1,28269
2013,05,10,2,27045
2013,05,11,1,28150
2013,05,11,2,26942
2013,05,12,1,28050
2013,05,12,2,26850
2013,05,13,1,27960
2013,05,13,2,26735
2013,05,14,1,27903
2013,05,14,2,26606
2013,05,15,1,27861
2013,05,15,2,26489
2013,05,16,1,27815
2013,05,16,2,26408
2013,05,17,1,27766
2013,05,17,2,26353
2014,05,0,1,30051
2014,05,0,2,28862
2014,05,1,1,29636
2014,05,1,2,28477
2014,05,2,1,29335
2014,05,2,2,28175
2014,05,3,1,29088
2014,05,3,2,27931
2014,05,4,1,28905
2014,05,4,2,27743
2014,05,5,1,28772
2014,05,5,2,27601
2014,05,6,1,28662
2014,05,6,2,27483
2014,05,7,1,28587
2014,05,7,2,27375
2014,05,8,1,28561
2014,05,8,2,27309
2014,05,9,1,28549
2014,05,9,2,27270
2014,05,10,1,28488
2014,05,10,2,27192
2014,05,11,1,28375
2014,05,11,2,27080
2014,05,12,1,28269
2014,05,12,2,26986
2014,05,13,1,28171
2014,05,13,2,26896
2014,05,14,1,28077
2014,05,14,2,26777
2014,05,15,1,28006
2014,05,15,2,26641
2014,05,16,1,27944
2014,05,16,2,26513
2014,05,17,1,27874
2014,05,17,2,26419
2015,05,0,1,30306
2015,05,0,2,29050
2015,05,1,1,29889
2015,05,1,2,28668
2015,05,2,1,29557
2015,05,2,2,28347
2015,05,3,1,29285
2015,05,3,2,28065
2015,05,4,1,29057
2015,05,4,2,27835
2015,05,5,1,28887
2015,05,5,2,27658
2015,05,6,1,28769
2015,05,6,2,27531
2015,05,7,1,28673
2015,05,7,2,27430
2015,05,8,1,28615
2015,05,8,2,27342
2015,05,9,1,28612
2015,05,9,2,27299
2015,05,10,1,28631
2015,05,10,2,27287
2015,05,11,1,28596
2015,05,11,2,27233
2015,05,12,1,28499
2015,05,12,2,27132
2015,05,13,1,28398
2015,05,13,2,27042
2015,05,14,1,28295
2015,05,14,2,26945
2015,05,15,1,28183
2015,05,15,2,26818
2015,05,16,1,28086
2015,05,16,2,26666
2015,05,17,1,27994
2015,05,17,2,26520
2016,05,0,1,30770
2016,05,0,2,29551
2016,05,1,1,30202
2016,05,1,2,28927
2016,05,2,1,29847
2016,05,2,2,28591
2016,05,3,1,29532
2016,05,3,2,28281
2016,05,4,1,29271
2016,05,4,2,28007
2016,05,5,1,29048
2016,05,5,2,27779
2016,05,6,1,28883
2016,05,6,2,27607
2016,05,7,1,28772
2016,05,7,2,27491
2016,05,8,1,28686
2016,05,8,2,27402
2016,05,9,1,28641
2016,05,9,2,27328
2016,05,10,1,28652
2016,05,10,2,27300
2016,05,11,1,28683
2016,05,11,2,27299
2016,05,12,1,28656
2016,05,12,2,27250
2016,05,13,1,28561
2016,05,13,2,27150
2016,05,14,1,28453
2016,05,14,2,27054
2016,05,15,1,28339
2016,05,15,2,26952
2016,05,16,1,28211
2016,05,16,2,26815
2016,05,17,1,28093
2016,05,17,2,26650
2017,05,0,1,31029
2017,05,0,2,29885
2017,05,1,1,30737
2017,05,1,2,29522
2017,05,2,1,30210
2017,05,2,2,28927
2017,05,3,1,29860
2017,05,3,2,28591
2017,05,4,1,29546
2017,05,4,2,28278
2017,05,5,1,29278
2017,05,5,2,27993
2017,05,6,1,29048
2017,05,6,2,27758
2017,05,7,1,28883
2017,05,7,2,27588
2017,05,8,1,28772
2017,05,8,2,27474
2017,05,9,1,28686
2017,05,9,2,27387
2017,05,10,1,28638
2017,05,10,2,27311
2017,05,11,1,28645
2017,05,11,2,27280
2017,05,12,1,28674
2017,05,12,2,27279
2017,05,13,1,28643
2017,05,13,2,27227
2017,05,14,1,28540
2017,05,14,2,27122
2017,05,15,1,28429
2017,05,15,2,27025
2017,05,16,1,28311
2017,05,16,2,26920
2017,05,17,1,28172
2017,05,17,2,26777
2018,05,0,1,30979
2018,05,0,2,29835
2018,05,1,1,30997
2018,05,1,2,29855
2018,05,2,1,30743
2018,05,2,2,29519
2018,05,3,1,30223
2018,05,3,2,28926
2018,05,4,1,29873
2018,05,4,2,28588
2018,05,5,1,29552
2018,05,5,2,28265
2018,05,6,1,29278
2018,05,6,2,27973
2018,05,7,1,29048
2018,05,7,2,27740
2018,05,8,1,28883
2018,05,8,2,27573
2018,05,9,1,28772
2018,05,9,2,27460
2018,05,10,1,28683
2018,05,10,2,27372
2018,05,11,1,28631
2018,05,11,2,27294
2018,05,12,1,28636
2018,05,12,2,27261
2018,05,13,1,28660
2018,05,13,2,27256
2018,05,14,1,28622
2018,05,14,2,27201
2018,05,15,1,28516
2018,05,15,2,27095
2018,05,16,1,28402
2018,05,16,2,26996
2018,05,17,1,28272
2018,05,17,2,26886
2019,05,0,1,30933
2019,05,0,2,29789
2019,05,1,1,30951
2019,05,1,2,29808
2019,05,2,1,31003
2019,05,2,2,29852
2019,05,3,1,30754
2019,05,3,2,29517
2019,05,4,1,30235
2019,05,4,2,28924
2019,05,5,1,29879
2019,05,5,2,28575
2019,05,6,1,29552
2019,05,6,2,28245
2019,05,7,1,29278
2019,05,7,2,27956
2019,05,8,1,29048
2019,05,8,2,27725
2019,05,9,1,28882
2019,05,9,2,27559
2019,05,10,1,28769
2019,05,10,2,27446
2019,05,11,1,28677
2019,05,11,2,27356
2019,05,12,1,28622
2019,05,12,2,27276
2019,05,13,1,28623
2019,05,13,2,27240
2019,05,14,1,28641
2019,05,14,2,27232
2019,05,15,1,28599
2019,05,15,2,27175
2019,05,16,1,28489
2019,05,16,2,27068
2019,05,17,1,28363
2019,05,17,2,26964
2020,05,0,1,30885
2020,05,0,2,29742
2020,05,1,1,30908
2020,05,1,2,29764
2020,05,2,1,30960
2020,05,2,2,29807
2020,05,3,1,31013
2020,05,3,2,29848
2020,05,4,1,30763
2020,05,4,2,29511
2020,05,5,1,30239
2020,05,5,2,28911
2020,05,6,1,29877
2020,05,6,2,28556
2020,05,7,1,29550
2020,05,7,2,28229
2020,05,8,1,29277
2020,05,8,2,27941
2020,05,9,1,29047
2020,05,9,2,27712
2020,05,10,1,28879
2020,05,10,2,27545
2020,05,11,1,28763
2020,05,11,2,27430
2020,05,12,1,28670
2020,05,12,2,27339
2020,05,13,1,28610
2020,05,13,2,27256
2020,05,14,1,28605
2020,05,14,2,27217
2020,05,15,1,28619
2020,05,15,2,27208
2020,05,16,1,28574
2020,05,16,2,27149
2020,05,17,1,28452
2020,05,17,2,27038
2021,05,0,1,30834
2021,05,0,2,29690
2021,05,1,1,30863
2021,05,1,2,29719
2021,05,2,1,30917
2021,05,2,2,29764
2021,05,3,1,30969
2021,05,3,2,29804
2021,05,4,1,31021
2021,05,4,2,29840
2021,05,5,1,30765
2021,05,5,2,29496
2021,05,6,1,30236
2021,05,6,2,28891
2021,05,7,1,29875
2021,05,7,2,28539
2021,05,8,1,29548
2021,05,8,2,28214
2021,05,9,1,29275
2021,05,9,2,27928
2021,05,10,1,29043
2021,05,10,2,27699
2021,05,11,1,28873
2021,05,11,2,27530
2021,05,12,1,28756
2021,05,12,2,27413
2021,05,13,1,28659
2021,05,13,2,27320
2021,05,14,1,28593
2021,05,14,2,27235
2021,05,15,1,28585
2021,05,15,2,27194
2021,05,16,1,28596
2021,05,16,2,27184
2021,05,17,1,28539
2021,05,17,2,27121
2012,06,0,1,6562
2012,06,0,2,6287
2012,06,1,1,6518
2012,06,1,2,6229
2012,06,2,1,6494
2012,06,2,2,6190
2012,06,3,1,6478
2012,06,3,2,6162
2012,06,4,1,6464
2012,06,4,2,6137
2012,06,5,1,6453
2012,06,5,2,6114
2012,06,6,1,6451
2012,06,6,2,6100
2012,06,7,1,6451
2012,06,7,2,6095
2012,06,8,1,6436
2012,06,8,2,6082
2012,06,9,1,6410
2012,06,9,2,6066
2012,06,10,1,6389
2012,06,10,2,6062
2012,06,11,1,6377
2012,06,11,2,6069
2012,06,12,1,6373
2012,06,12,2,6079
2012,06,13,1,6383
2012,06,13,2,6094
2012,06,14,1,6405
2012,06,14,2,6121
2012,06,15,1,6432
2012,06,15,2,6161
2012,06,16,1,6463
2012,06,16,2,6213
2012,06,17,1,6493
2012,06,17,2,6265
2013,06,0,1,6670
2013,06,0,2,6373
2013,06,1,1,6630
2013,06,1,2,6309
2013,06,2,1,6601
2013,06,2,2,6261
2013,06,3,1,6578
2013,06,3,2,6223
2013,06,4,1,6561
2013,06,4,2,6194
2013,06,5,1,6542
2013,06,5,2,6170
2013,06,6,1,6529
2013,06,6,2,6148
2013,06,7,1,6525
2013,06,7,2,6138
2013,06,8,1,6520
2013,06,8,2,6136
2013,06,9,1,6502
2013,06,9,2,6127
2013,06,10,1,6473
2013,06,10,2,6117
2013,06,11,1,6449
2013,06,11,2,6118
2013,06,12,1,6432
2013,06,12,2,6130
2013,06,13,1,6424
2013,06,13,2,6144
2013,06,14,1,6430
2013,06,14,2,6163
2013,06,15,1,6447
2013,06,15,2,6191
2013,06,16,1,6469
2013,06,16,2,6233
2013,06,17,1,6497
2013,06,17,2,6288
2014,06,0,1,6774
2014,06,0,2,6457
2014,06,1,1,6737
2014,06,1,2,6390
2014,06,2,1,6709
2014,06,2,2,6334
2014,06,3,1,6680
2014,06,3,2,6287
2014,06,4,1,6654
2014,06,4,2,6249
2014,06,5,1,6633
2014,06,5,2,6221
2014,06,6,1,6611
2014,06,6,2,6198
2014,06,7,1,6594
2014,06,7,2,6180
2014,06,8,1,6585
2014,06,8,2,6174
2014,06,9,1,6577
2014,06,9,2,6176
2014,06,10,1,6556
2014,06,10,2,6175
2014,06,11,1,6523
2014,06,11,2,6170
2014,06,12,1,6495
2014,06,12,2,6177
2014,06,13,1,6475
2014,06,13,2,6193
2014,06,14,1,6463
2014,06,14,2,6211
2014,06,15,1,6466
2014,06,15,2,6232
2014,06,16,1,6479
2014,06,16,2,6262
2014,06,17,1,6499
2014,06,17,2,6308
2015,06,0,1,6868
2015,06,0,2,6527
2015,06,1,1,6841
2015,06,1,2,6464
2015,06,2,1,6814
2015,06,2,2,6406
2015,06,3,1,6784
2015,06,3,2,6351
2015,06,4,1,6750
2015,06,4,2,6306
2015,06,5,1,6720
2015,06,5,2,6269
2015,06,6,1,6694
2015,06,6,2,6243
2015,06,7,1,6668
2015,06,7,2,6225
2015,06,8,1,6647
2015,06,8,2,6212
2015,06,9,1,6633
2015,06,9,2,6211
2015,06,10,1,6621
2015,06,10,2,6221
2015,06,11,1,6597
2015,06,11,2,6225
2015,06,12,1,6561
2015,06,12,2,6226
2015,06,13,1,6529
2015,06,13,2,6238
2015,06,14,1,6506
2015,06,14,2,6258
2015,06,15,1,6492
2015,06,15,2,6279
2015,06,16,1,6491
2015,06,16,2,6302
2015,06,17,1,6504
2015,06,17,2,6336
2016,06,0,1,6897
2016,06,0,2,6591
2016,06,1,1,6918
2016,06,1,2,6537
2016,06,2,1,6899
2016,06,2,2,6481
2016,06,3,1,6871
2016,06,3,2,6423
2016,06,4,1,6838
2016,06,4,2,6368
2016,06,5,1,6799
2016,06,5,2,6324
2016,06,6,1,6763
2016,06,6,2,6289
2016,06,7,1,6735
2016,06,7,2,6267
2016,06,8,1,6707
2016,06,8,2,6252
2016,06,9,1,6683
2016,06,9,2,6242
2016,06,10,1,6671
2016,06,10,2,6248
2016,06,11,1,6662
2016,06,11,2,6263
2016,06,12,1,6636
2016,06,12,2,6270
2016,06,13,1,6597
2016,06,13,2,6273
2016,06,14,1,6563
2016,06,14,2,6286
2016,06,15,1,6540
2016,06,15,2,6311
2016,06,16,1,6527
2016,06,16,2,6335
2016,06,17,1,6524
2016,06,17,2,6360
2017,06,0,1,6867
2017,06,0,2,6608
2017,06,1,1,6927
2017,06,1,2,6607
2017,06,2,1,6956
2017,06,2,2,6557
2017,06,3,1,6938
2017,06,3,2,6501
2017,06,4,1,6909
2017,06,4,2,6440
2017,06,5,1,6871
2017,06,5,2,6387
2017,06,6,1,6827
2017,06,6,2,6344
2017,06,7,1,6791
2017,06,7,2,6312
2017,06,8,1,6762
2017,06,8,2,6291
2017,06,9,1,6735
2017,06,9,2,6277
2017,06,10,1,6719
2017,06,10,2,6272
2017,06,11,1,6715
2017,06,11,2,6283
2017,06,12,1,6705
2017,06,12,2,6297
2017,06,13,1,6677
2017,06,13,2,6303
2017,06,14,1,6635
2017,06,14,2,6305
2017,06,15,1,6604
2017,06,15,2,6324
2017,06,16,1,6586
2017,06,16,2,6354
2017,06,17,1,6567
2017,06,17,2,6376
2018,06,0,1,6852
2018,06,0,2,6594
2018,06,1,1,6897
2018,06,1,2,6624
2018,06,2,1,6964
2018,06,2,2,6627
2018,06,3,1,6995
2018,06,3,2,6576
2018,06,4,1,6975
2018,06,4,2,6517
2018,06,5,1,6942
2018,06,5,2,6459
2018,06,6,1,6899
2018,06,6,2,6407
2018,06,7,1,6855
2018,06,7,2,6366
2018,06,8,1,6818
2018,06,8,2,6335
2018,06,9,1,6790
2018,06,9,2,6315
2018,06,10,1,6771
2018,06,10,2,6307
2018,06,11,1,6762
2018,06,11,2,6307
2018,06,12,1,6757
2018,06,12,2,6316
2018,06,13,1,6746
2018,06,13,2,6329
2018,06,14,1,6715
2018,06,14,2,6334
2018,06,15,1,6676
2018,06,15,2,6343
2018,06,16,1,6649
2018,06,16,2,6367
2018,06,17,1,6625
2018,06,17,2,6395
2019,06,0,1,6836
2019,06,0,2,6578
2019,06,1,1,6882
2019,06,1,2,6609
2019,06,2,1,6934
2019,06,2,2,6644
2019,06,3,1,7002
2019,06,3,2,6645
2019,06,4,1,7030
2019,06,4,2,6592
2019,06,5,1,7007
2019,06,5,2,6535
2019,06,6,1,6969
2019,06,6,2,6478
2019,06,7,1,6926
2019,06,7,2,6429
2019,06,8,1,6881
2019,06,8,2,6389
2019,06,9,1,6844
2019,06,9,2,6359
2019,06,10,1,6824
2019,06,10,2,6345
2019,06,11,1,6812
2019,06,11,2,6340
2019,06,12,1,6803
2019,06,12,2,6340
2019,06,13,1,6797
2019,06,13,2,6348
2019,06,14,1,6782
2019,06,14,2,6360
2019,06,15,1,6755
2019,06,15,2,6372
2019,06,16,1,6720
2019,06,16,2,6385
2019,06,17,1,6687
2019,06,17,2,6408
2020,06,0,1,6816
2020,06,0,2,6559
2020,06,1,1,6866
2020,06,1,2,6595
2020,06,2,1,6920
2020,06,2,2,6629
2020,06,3,1,6971
